model,model_display_name,sample_mode,prompt_mode,story_id,left_sample_id,right_sample_id,transition,gold_same,pred_same,has_invalid,is_consistent
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15502,10752,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15502,346,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15502,5138,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15502,10714,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,295,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,5194,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,10761,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,371,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,5100,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,9564,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,9580,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,19947,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,355,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,10705,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,10752,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,346,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,5138,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5144,10714,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,295,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,5194,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,10761,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,371,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,5100,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,9564,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,9580,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,19947,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,355,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,10705,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,10752,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,346,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,5138,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10731,10714,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,295,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,5194,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,10761,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,371,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,5100,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,9564,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,9580,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,19947,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,355,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,10705,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,10752,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,346,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,5138,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,324,10714,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,295,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,5194,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,10761,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,371,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,5100,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,9564,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,9580,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,19947,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,355,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,10705,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,10752,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,346,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,5138,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,15538,10714,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,295,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,5194,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,10761,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,371,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,5100,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,9564,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,9580,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,19947,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,355,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,10705,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,10752,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,346,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,5138,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10750,10714,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,9564,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,9580,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,19947,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,355,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,10705,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,10752,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,346,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,295,5138,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,9564,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,9580,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,19947,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,355,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,10705,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,10752,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,346,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5194,5138,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,9564,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,9580,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,19947,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,355,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,10705,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,10752,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,346,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10761,5138,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,9564,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,9580,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,19947,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,355,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,10705,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,10752,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,346,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,371,5138,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,9564,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,9580,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,19947,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,355,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,10705,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,10752,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,346,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5100,5138,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,9564,10714,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,9580,10714,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,19947,10714,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,355,10714,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10705,10714,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,10752,10714,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,346,10714,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_employee,5138,10714,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10782,395,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10782,502,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10782,10894,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10782,10872,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10782,15599,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10782,10833,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15587,395,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15587,502,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15587,10894,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15587,10872,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15587,15599,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15587,10833,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15623,395,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15623,502,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15623,10894,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15623,10872,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15623,15599,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15623,10833,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10822,395,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10822,502,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10822,10894,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10822,10872,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10822,15599,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10822,10833,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15591,395,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15591,502,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15591,10894,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15591,10872,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15591,15599,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15591,10833,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,395,10833,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,502,10833,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10894,10833,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,10872,10833,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,firing_squad,15599,10833,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,5413,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,19994,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,11007,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,5348,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,11056,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,628,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,15776,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,10979,15817,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,5413,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,19994,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,11007,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,5348,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,11056,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,628,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,15776,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,590,15817,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,5413,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,19994,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,11007,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,5348,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,11056,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,628,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,15776,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5381,15817,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,5413,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,19994,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,11007,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,5348,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,11056,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,628,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,15776,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11026,15817,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,5413,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,19994,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,11007,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,5348,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,11056,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,628,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,15776,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15766,15817,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,5413,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,19994,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,11007,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,5348,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,11056,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,628,1→2,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,15776,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,15784,15817,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5413,19994,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5413,11007,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5413,15776,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5413,15817,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,19994,5348,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,19994,11056,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,19994,628,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11007,5348,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11007,11056,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11007,628,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5348,15776,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,5348,15817,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11056,15776,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,11056,15817,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,628,15776,1→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,floor_wet,628,15817,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,forest_fire,687,9629,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,forest_fire,11118,9629,1→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,17471,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,9850,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,12600,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,12575,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,17391,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,12687,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,17363,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,2154,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,17354,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17461,2246,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,17471,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,9850,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,12600,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,12575,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,17391,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,12687,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,17363,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,2154,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,17354,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17365,2246,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,17471,1→2,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,9850,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,12600,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,12575,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,17391,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,12687,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,17363,2→3,False,True,False,0
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,2154,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,17354,2→3,True,True,False,1
qwen3_0_6b,Qwen3-0.6B,formal,direct,gender_admission,17460,2246,2→3,False,True,False,0
